Product ID,Order ID,Order Date,Promised Delivery Date,Actual Delivery Date,On-Time Delivery,Order Cycle Time,Status,Return Reason,Product Category,Quantity Ordered,Unit Price,Total Cost,Cost of Goods Sold (COGS),Shipping Cost,Region,City,Supplier,Warehouse,Inventory on Hand,Inventory Turnover,Safety Stock,Order_Priority,Lead_Time,Unit Cost
P7611,NOR-01265,2023-03-19,2023-03-23,2023-03-23,Yes,4,Pending,No Issues Reported,Groceries,32,377.19,12070.08,8280.07,47.87,North America,Toronto,Supplier D,Warehouse 1,286,7.09,78,High,14,377.19
P4037,NOR-01266,2024-06-06,2024-06-16,2024-06-17,No,11,Delivered,No Issues Reported,Books,62,119.51,7409.62,5628.18,49.4,North America,Chicago,Supplier F,Warehouse 1,117,6.1,69,High,12,119.51
P6058,ASI-01267,2024-07-15,2024-07-25,2024-07-28,No,13,Returned,Customer Changed Mind,Home Goods,31,421.13,13055.03,10276.84,47.63,Asia,Singapore,Supplier F,Warehouse 7,153,2.71,31,Medium,11,421.13
P3597,NOR-01268,2023-06-22,2023-06-30,2023-07-02,No,10,In Transit,No Issues Reported,Groceries,82,170.76,14002.32,9054.39,15.79,North America,Houston,Supplier A,Warehouse 6,111,7.65,65,Medium,5,170.76
P7895,EUR-01269,2023-12-12,2023-12-22,2023-12-26,No,14,Pending,No Issues Reported,Books,37,242.57,8975.09,6661.25,10.05,Europe,Rome,Supplier C,Warehouse 7,337,6.37,59,Medium,4,242.57
P4298,ASI-01270,2024-07-04,2024-07-14,2024-07-18,No,14,Pending,No Issues Reported,Groceries,58,462.06,26799.48,20822.2,13.56,Asia,Singapore,Supplier F,Warehouse 1,247,10.85,74,High,13,462.06
P7326,NOR-01271,2024-10-05,2024-10-12,2024-10-15,No,10,Delivered,No Issues Reported,Apparel,46,160.79,7396.34,4764.12,17.97,North America,Chicago,Supplier B,Warehouse 8,189,7.43,98,Medium,7,160.79
P1811,ASI-01272,2024-10-25,2024-11-04,2024-11-03,Yes,9,Delivered,No Issues Reported,Home Goods,18,286.81,5162.58,3490.07,22.84,Asia,Seoul,Supplier F,Warehouse 1,405,5.4,79,Low,4,286.81
P4846,NOR-01273,2023-12-10,2023-12-15,2023-12-18,No,8,Pending,No Issues Reported,Groceries,21,234.02,4914.42,3611.53,27.06,North America,Toronto,Supplier C,Warehouse 6,90,10.46,98,Medium,3,234.02
P5786,EUR-01274,2023-03-31,2023-04-09,2023-04-12,No,12,Pending,No Issues Reported,Apparel,39,486.33,18966.87,14239.26,44.99,Europe,Madrid,Supplier A,Warehouse 5,431,3.82,52,High,9,486.33
P5417,ASI-01275,2023-01-25,2023-01-29,2023-02-02,No,8,In Transit,No Issues Reported,Home Goods,36,291.27,10485.72,6889.3,33.0,Asia,Shanghai,Supplier E,Warehouse 3,499,5.8,22,Medium,11,291.27
P4580,ASI-01276,2024-06-01,2024-06-06,2024-06-07,No,6,Delivered,No Issues Reported,Groceries,54,68.51,3699.54,2754.64,38.94,Asia,Mumbai,Supplier F,Warehouse 5,344,8.52,88,High,8,68.51
P8843,NOR-01277,2023-07-01,2023-07-05,2023-07-06,No,5,In Transit,No Issues Reported,Groceries,58,68.9,3996.2,2950.21,14.61,North America,New York,Supplier C,Warehouse 6,439,1.96,61,High,1,68.89999999999999
P1703,EUR-01278,2023-12-30,2024-01-05,2024-01-07,No,8,Returned,Wrong Item,Groceries,17,430.28,7314.76,4572.69,19.78,Europe,Madrid,Supplier C,Warehouse 7,204,4.42,75,Low,7,430.28000000000003
P2880,ASI-01279,2023-06-07,2023-06-11,2023-06-11,Yes,4,In Transit,No Issues Reported,Electronics,19,449.13,8533.47,6612.83,14.27,Asia,Tokyo,Supplier C,Warehouse 7,154,9.21,79,High,9,449.12999999999994
P8049,EUR-01280,2024-07-07,2024-07-15,2024-07-19,No,12,In Transit,No Issues Reported,Home Goods,81,340.38,27570.78,19141.58,10.09,Europe,Rome,Supplier E,Warehouse 4,462,2.33,93,Medium,8,340.38
P2187,ASI-01281,2024-12-07,2024-12-11,2024-12-13,No,6,Pending,No Issues Reported,Apparel,34,349.4,11879.6,8069.93,18.85,Asia,Mumbai,Supplier C,Warehouse 1,164,11.31,90,Medium,8,349.40000000000003
P6079,NOR-01282,2024-10-27,2024-11-02,2024-11-04,No,8,In Transit,No Issues Reported,Apparel,86,371.73,31968.78,19395.37,19.95,North America,Chicago,Supplier D,Warehouse 4,284,4.57,53,Medium,13,371.72999999999996
P7492,NOR-01283,2023-05-06,2023-05-10,2023-05-08,Yes,2,Pending,No Issues Reported,Groceries,54,254.7,13753.8,10158.96,42.04,North America,Chicago,Supplier A,Warehouse 6,450,10.13,23,Medium,6,254.7
P2055,NOR-01284,2023-11-06,2023-11-11,2023-11-13,No,7,Returned,Customer Changed Mind,Electronics,83,333.02,27640.66,19278.23,45.57,North America,Toronto,Supplier C,Warehouse 4,288,4.27,24,High,11,333.02
P5592,NOR-01285,2024-02-17,2024-02-25,2024-02-23,Yes,6,In Transit,No Issues Reported,Home Goods,7,85.87,601.09,458.64,34.38,North America,Houston,Supplier D,Warehouse 6,266,5.6,43,Medium,4,85.87
P6409,NOR-01286,2023-08-18,2023-08-23,2023-08-24,No,6,In Transit,No Issues Reported,Apparel,80,397.64,31811.2,19146.01,10.65,North America,Houston,Supplier B,Warehouse 4,255,7.52,33,Medium,8,397.64
P8008,NOR-01287,2024-12-27,2024-12-30,2024-12-31,No,4,Delivered,No Issues Reported,Home Goods,53,236.88,12554.64,7702.83,37.69,North America,Toronto,Supplier D,Warehouse 7,451,6.29,21,High,3,236.88
P3835,EUR-01288,2024-11-25,2024-11-30,2024-12-05,No,10,Pending,No Issues Reported,Electronics,23,142.61,3280.03,2210.87,12.24,Europe,Berlin,Supplier C,Warehouse 8,168,9.21,91,Medium,13,142.61
P1268,NOR-01289,2024-12-22,2024-12-27,2024-12-28,No,6,Delivered,No Issues Reported,Apparel,6,67.89,407.34,268.52,12.72,North America,Los Angeles,Supplier B,Warehouse 3,96,6.27,40,High,9,67.89
P2664,NOR-01290,2023-03-26,2023-04-02,2023-03-31,Yes,5,Pending,No Issues Reported,Books,34,331.97,11286.98,8005.77,39.19,North America,Chicago,Supplier C,Warehouse 5,475,11.13,83,High,13,331.96999999999997
P8220,EUR-01291,2024-02-10,2024-02-19,2024-02-18,Yes,8,In Transit,No Issues Reported,Books,47,321.71,15120.37,9759.87,44.9,Europe,London,Supplier F,Warehouse 3,128,9.78,80,Medium,2,321.71000000000004
P7312,NOR-01292,2023-04-04,2023-04-12,2023-04-11,Yes,7,In Transit,No Issues Reported,Groceries,6,402.32,2413.92,1730.75,37.52,North America,Los Angeles,Supplier F,Warehouse 5,251,9.46,56,High,2,402.32
P3129,ASI-01293,2024-10-23,2024-10-28,2024-10-29,No,6,Returned,Damaged,Books,74,385.86,28553.64,17567.96,17.45,Asia,Shanghai,Supplier A,Warehouse 8,93,2.4,26,Medium,12,385.86
P2211,ASI-01294,2024-06-11,2024-06-14,2024-06-15,No,4,Pending,No Issues Reported,Books,96,309.02,29665.92,21772.47,45.63,Asia,Seoul,Supplier C,Warehouse 1,282,10.48,82,Medium,13,309.02
P2792,NOR-01295,2024-10-06,2024-10-12,2024-10-12,Yes,6,Pending,No Issues Reported,Groceries,80,129.65,10372.0,6959.53,33.93,North America,Houston,Supplier B,Warehouse 8,302,2.57,42,Low,12,129.65
P3364,NOR-01296,2023-05-29,2023-06-07,2023-06-09,No,11,In Transit,No Issues Reported,Books,24,85.96,2063.04,1386.66,21.57,North America,Houston,Supplier F,Warehouse 6,107,5.44,68,High,7,85.96
P1303,NOR-01297,2024-05-27,2024-06-03,2024-06-07,No,11,In Transit,No Issues Reported,Groceries,26,105.17,2734.42,1799.19,22.08,North America,New York,Supplier D,Warehouse 6,206,6.77,86,High,12,105.17
P2169,NOR-01298,2024-08-05,2024-08-08,2024-08-10,No,5,Returned,Damaged,Home Goods,79,343.14,27108.06,20417.55,37.37,North America,New York,Supplier B,Warehouse 8,363,9.54,60,High,10,343.14000000000004
P4820,EUR-01299,2023-07-25,2023-08-04,2023-08-06,No,12,In Transit,No Issues Reported,Apparel,21,474.08,9955.68,7163.58,22.66,Europe,Madrid,Supplier D,Warehouse 6,187,3.44,83,Medium,4,474.08000000000004
P3322,ASI-01300,2023-12-27,2024-01-01,2024-01-01,Yes,5,Pending,No Issues Reported,Electronics,54,44.87,2422.98,1647.32,31.71,Asia,Shanghai,Supplier F,Warehouse 6,464,7.85,23,Medium,10,44.87
P6174,NOR-01301,2024-04-15,2024-04-20,2024-04-20,Yes,5,Pending,No Issues Reported,Home Goods,99,208.2,20611.8,12540.39,33.66,North America,New York,Supplier D,Warehouse 4,437,8.48,94,High,8,208.2
P3947,ASI-01302,2024-03-07,2024-03-16,2024-03-17,No,10,Returned,Customer Changed Mind,Books,23,414.2,9526.6,7092.97,36.56,Asia,Shanghai,Supplier C,Warehouse 5,71,6.03,29,Low,9,414.2
P5466,NOR-01303,2023-07-11,2023-07-14,2023-07-17,No,6,Delivered,No Issues Reported,Electronics,29,329.08,9543.32,7177.12,11.62,North America,Toronto,Supplier F,Warehouse 3,343,7.11,48,High,7,329.08
P2845,NOR-01304,2023-11-19,2023-11-23,2023-11-22,Yes,3,In Transit,No Issues Reported,Apparel,10,189.2,1892.0,1247.23,36.51,North America,New York,Supplier D,Warehouse 7,414,5.41,39,Medium,5,189.2
P7380,NOR-01305,2024-05-20,2024-05-30,2024-06-03,No,14,Pending,No Issues Reported,Groceries,15,267.76,4016.4,2620.41,31.49,North America,New York,Supplier F,Warehouse 1,208,11.88,37,Medium,8,267.76
P9532,ASI-01306,2023-11-29,2023-12-02,2023-12-06,No,7,In Transit,No Issues Reported,Books,57,320.95,18294.15,12734.34,43.28,Asia,Seoul,Supplier F,Warehouse 7,217,9.65,69,Low,4,320.95000000000005
P2831,ASI-01307,2023-01-04,2023-01-11,2023-01-15,No,11,Pending,No Issues Reported,Groceries,56,363.49,20355.44,13099.59,36.34,Asia,Tokyo,Supplier B,Warehouse 3,362,2.98,75,Medium,2,363.48999999999995
P2847,NOR-01308,2023-01-04,2023-01-08,2023-01-09,No,5,In Transit,No Issues Reported,Electronics,6,145.74,874.44,631.65,31.28,North America,Los Angeles,Supplier E,Warehouse 2,194,9.19,85,Low,11,145.74
P2581,EUR-01309,2023-05-27,2023-05-31,2023-06-05,No,9,Returned,Damaged,Groceries,77,488.5,37614.5,24657.7,37.63,Europe,Rome,Supplier A,Warehouse 1,383,3.19,45,Medium,12,488.5
P3642,EUR-01310,2023-08-12,2023-08-15,2023-08-16,No,4,Returned,Wrong Item,Apparel,91,6.05,550.55,330.92,47.45,Europe,London,Supplier D,Warehouse 4,326,5.03,89,Low,6,6.05
P1031,ASI-01311,2024-04-04,2024-04-08,2024-04-06,Yes,2,Pending,No Issues Reported,Home Goods,23,138.73,3190.79,2480.07,45.97,Asia,Tokyo,Supplier D,Warehouse 3,231,7.31,40,High,9,138.73
P3905,ASI-01312,2024-05-10,2024-05-13,2024-05-11,Yes,1,Returned,Wrong Item,Apparel,59,379.36,22382.24,17608.39,44.31,Asia,Singapore,Supplier E,Warehouse 7,482,7.34,46,Low,1,379.36
P7594,ASI-01313,2024-01-19,2024-01-25,2024-01-26,No,7,Returned,Wrong Item,Groceries,44,319.32,14050.08,10912.06,48.54,Asia,Tokyo,Supplier B,Warehouse 7,140,5.68,33,Medium,11,319.32
P3496,NOR-01314,2023-11-05,2023-11-12,2023-11-11,Yes,6,Delivered,No Issues Reported,Apparel,85,255.39,21708.15,13705.88,46.0,North America,Toronto,Supplier F,Warehouse 4,100,8.57,85,Low,10,255.39000000000001
P1324,ASI-01315,2023-12-31,2024-01-08,2024-01-08,Yes,8,Returned,Customer Changed Mind,Groceries,62,166.06,10295.72,8108.69,39.45,Asia,Tokyo,Supplier D,Warehouse 7,257,11.5,81,Medium,12,166.06
P2645,ASI-01316,2023-06-29,2023-07-03,2023-07-01,Yes,2,Returned,Customer Changed Mind,Groceries,22,8.11,178.42,139.13,31.53,Asia,Mumbai,Supplier B,Warehouse 2,488,8.37,54,Medium,7,8.11
P9736,NOR-01317,2023-12-06,2023-12-11,2023-12-16,No,10,Returned,Wrong Item,Groceries,89,59.78,5320.42,4224.35,26.76,North America,Chicago,Supplier C,Warehouse 8,379,4.09,58,Medium,10,59.78
P3798,ASI-01318,2024-06-03,2024-06-08,2024-06-06,Yes,3,In Transit,No Issues Reported,Books,48,349.49,16775.52,12823.12,31.35,Asia,Singapore,Supplier A,Warehouse 3,363,10.63,93,Medium,9,349.49
P4662,EUR-01319,2024-09-02,2024-09-10,2024-09-15,No,13,In Transit,No Issues Reported,Groceries,76,284.92,21653.92,17117.1,23.74,Europe,Rome,Supplier F,Warehouse 1,358,4.36,75,High,10,284.91999999999996
P7750,ASI-01320,2023-09-25,2023-10-05,2023-10-07,No,12,In Transit,No Issues Reported,Electronics,57,137.72,7850.04,5456.06,40.59,Asia,Seoul,Supplier A,Warehouse 8,266,7.7,58,High,9,137.72
P6766,ASI-01321,2023-01-01,2023-01-10,2023-01-15,No,14,Delivered,No Issues Reported,Groceries,77,231.36,17814.72,13133.02,29.92,Asia,Tokyo,Supplier C,Warehouse 7,401,7.99,93,High,10,231.36
P9503,ASI-01322,2023-09-04,2023-09-11,2023-09-10,Yes,6,In Transit,No Issues Reported,Home Goods,15,208.42,3126.3,2027.43,43.56,Asia,Seoul,Supplier F,Warehouse 2,372,5.11,71,High,11,208.42000000000002
P7463,EUR-01323,2023-05-28,2023-06-06,2023-06-08,No,11,Delivered,No Issues Reported,Home Goods,2,397.21,794.42,503.13,35.6,Europe,Paris,Supplier A,Warehouse 1,498,1.6,41,Low,13,397.21
P9918,EUR-01324,2024-09-22,2024-09-27,2024-10-01,No,9,In Transit,No Issues Reported,Books,52,148.49,7721.48,5562.29,12.45,Europe,London,Supplier C,Warehouse 2,141,4.34,52,High,3,148.48999999999998
P8761,ASI-01325,2023-04-01,2023-04-07,2023-04-05,Yes,4,In Transit,No Issues Reported,Home Goods,62,156.04,9674.48,7381.25,32.04,Asia,Tokyo,Supplier E,Warehouse 6,184,10.25,33,Low,11,156.04
P7395,NOR-01326,2023-12-31,2024-01-09,2024-01-10,No,10,Delivered,No Issues Reported,Home Goods,2,28.39,56.78,36.49,37.19,North America,Chicago,Supplier E,Warehouse 6,439,8.63,33,Medium,13,28.39
P9869,EUR-01327,2024-07-17,2024-07-23,2024-07-21,Yes,4,Pending,No Issues Reported,Electronics,72,134.22,9663.84,6890.96,43.02,Europe,Paris,Supplier D,Warehouse 8,390,10.37,57,High,5,134.22
P1511,ASI-01328,2024-12-23,2024-12-26,2024-12-31,No,8,Delivered,No Issues Reported,Groceries,61,85.19,5196.59,4030.67,42.15,Asia,Tokyo,Supplier D,Warehouse 6,107,8.13,46,Medium,8,85.19
P8929,EUR-01329,2024-05-20,2024-05-24,2024-05-22,Yes,2,In Transit,No Issues Reported,Home Goods,33,70.11,2313.63,1663.64,11.73,Europe,Paris,Supplier E,Warehouse 7,190,8.49,74,Medium,8,70.11
P8146,NOR-01330,2024-10-11,2024-10-19,2024-10-19,Yes,8,Pending,No Issues Reported,Apparel,100,67.39,6739.0,4479.56,23.77,North America,Chicago,Supplier D,Warehouse 3,496,6.52,60,Medium,4,67.39
P8202,ASI-01331,2023-02-07,2023-02-12,2023-02-12,Yes,5,Delivered,No Issues Reported,Home Goods,31,111.65,3461.15,2516.4,36.4,Asia,Tokyo,Supplier C,Warehouse 8,456,1.81,83,Medium,12,111.65
P4797,ASI-01332,2023-07-19,2023-07-28,2023-07-30,No,11,Pending,No Issues Reported,Home Goods,77,115.3,8878.1,6102.94,16.83,Asia,Mumbai,Supplier D,Warehouse 2,323,3.86,20,Medium,11,115.30000000000001
P1923,ASI-01333,2023-06-14,2023-06-19,2023-06-21,No,7,Pending,No Issues Reported,Apparel,14,87.28,1221.92,935.72,45.98,Asia,Mumbai,Supplier B,Warehouse 3,51,9.28,70,High,11,87.28
P9938,ASI-01334,2023-08-08,2023-08-12,2023-08-11,Yes,3,Returned,Damaged,Books,64,82.74,5295.36,3995.24,31.44,Asia,Shanghai,Supplier E,Warehouse 6,424,4.09,64,Low,1,82.74
P6122,NOR-01335,2023-03-23,2023-03-31,2023-04-03,No,11,In Transit,No Issues Reported,Home Goods,22,342.23,7529.06,5038.86,38.51,North America,Houston,Supplier C,Warehouse 8,101,5.76,84,Low,1,342.23
P2519,NOR-01336,2024-05-14,2024-05-22,2024-05-21,Yes,7,Returned,Damaged,Electronics,68,426.58,29007.44,17678.08,22.34,North America,Los Angeles,Supplier C,Warehouse 8,182,6.21,59,Medium,4,426.58
P5846,EUR-01337,2023-02-20,2023-02-26,2023-03-01,No,9,In Transit,No Issues Reported,Home Goods,57,437.55,24940.35,18614.48,44.13,Europe,Berlin,Supplier A,Warehouse 6,107,10.25,79,High,6,437.54999999999995
P1496,EUR-01338,2024-12-17,2024-12-24,2024-12-29,No,12,In Transit,No Issues Reported,Groceries,27,23.14,624.78,403.78,30.42,Europe,Paris,Supplier B,Warehouse 7,163,3.55,87,Medium,8,23.14
P9764,NOR-01339,2023-01-12,2023-01-16,2023-01-15,Yes,3,In Transit,No Issues Reported,Groceries,24,216.43,5194.32,3155.48,28.98,North America,Houston,Supplier A,Warehouse 6,139,10.03,91,High,6,216.42999999999998
P3002,NOR-01340,2023-09-07,2023-09-12,2023-09-17,No,10,Returned,Damaged,Groceries,56,96.06,5379.36,3963.8,22.54,North America,Los Angeles,Supplier C,Warehouse 4,277,8.76,72,High,12,96.05999999999999
P4080,NOR-01341,2023-09-12,2023-09-20,2023-09-21,No,9,Returned,Customer Changed Mind,Groceries,73,432.42,31566.66,21189.06,37.42,North America,New York,Supplier D,Warehouse 2,199,4.43,68,High,9,432.42
P3237,ASI-01342,2023-12-09,2023-12-19,2023-12-24,No,15,Returned,Damaged,Groceries,9,493.53,4441.77,2864.48,42.55,Asia,Singapore,Supplier D,Warehouse 7,350,7.85,52,Medium,9,493.53000000000003
P9720,ASI-01343,2023-02-03,2023-02-10,2023-02-13,No,10,Delivered,No Issues Reported,Groceries,75,396.2,29715.0,21926.66,14.49,Asia,Seoul,Supplier B,Warehouse 1,354,7.32,81,Low,14,396.2
P3788,NOR-01344,2024-01-10,2024-01-16,2024-01-19,No,9,In Transit,No Issues Reported,Groceries,77,207.75,15996.75,11268.33,46.18,North America,New York,Supplier F,Warehouse 5,383,4.6,55,Medium,2,207.75
P3071,ASI-01345,2023-12-09,2023-12-19,2023-12-22,No,13,Returned,Damaged,Books,43,319.38,13733.34,9808.39,40.17,Asia,Mumbai,Supplier A,Warehouse 3,315,9.29,95,Medium,10,319.38
P2212,ASI-01346,2023-07-29,2023-08-03,2023-08-02,Yes,4,Returned,Customer Changed Mind,Groceries,78,331.86,25885.08,18961.21,35.25,Asia,Singapore,Supplier E,Warehouse 4,469,2.95,87,Medium,1,331.86
P2620,EUR-01347,2023-06-12,2023-06-22,2023-06-21,Yes,9,Returned,Damaged,Groceries,39,458.37,17876.43,11665.06,23.15,Europe,Rome,Supplier D,Warehouse 8,454,4.29,46,Medium,2,458.37
P8117,NOR-01348,2024-10-28,2024-11-02,2024-11-06,No,9,Delivered,No Issues Reported,Apparel,82,19.69,1614.58,1139.3,23.67,North America,Toronto,Supplier E,Warehouse 4,484,7.13,30,Medium,5,19.689999999999998
P3734,EUR-01349,2023-10-14,2023-10-24,2023-10-23,Yes,9,Pending,No Issues Reported,Electronics,3,370.25,1110.75,803.56,46.68,Europe,Rome,Supplier E,Warehouse 1,476,2.61,79,Low,4,370.25
P6129,ASI-01350,2023-05-07,2023-05-15,2023-05-18,No,11,In Transit,No Issues Reported,Books,75,107.82,8086.5,6183.12,24.95,Asia,Singapore,Supplier F,Warehouse 8,431,6.8,22,High,4,107.82
P2307,NOR-01351,2023-03-15,2023-03-18,2023-03-21,No,6,In Transit,No Issues Reported,Electronics,96,373.48,35854.08,22386.29,19.65,North America,Chicago,Supplier B,Warehouse 8,55,4.11,88,Low,9,373.48
P6375,EUR-01352,2023-11-23,2023-11-30,2023-11-30,Yes,7,Pending,No Issues Reported,Apparel,93,216.16,20102.88,14369.41,37.6,Europe,London,Supplier E,Warehouse 2,473,7.12,32,Medium,11,216.16000000000003
P6623,NOR-01353,2023-10-02,2023-10-05,2023-10-07,No,5,Pending,No Issues Reported,Home Goods,28,358.74,10044.72,6441.85,12.79,North America,Toronto,Supplier D,Warehouse 4,406,9.85,87,Medium,8,358.73999999999995
P5019,EUR-01354,2024-09-24,2024-10-03,2024-10-07,No,13,In Transit,No Issues Reported,Apparel,89,177.6,15806.4,11761.94,26.04,Europe,London,Supplier A,Warehouse 1,157,5.21,99,Medium,6,177.6
P7153,EUR-01355,2024-09-27,2024-10-05,2024-10-08,No,11,Returned,Damaged,Books,86,126.92,10915.12,7969.48,44.43,Europe,Paris,Supplier B,Warehouse 6,172,7.64,92,Medium,1,126.92000000000002
P9324,EUR-01356,2023-11-07,2023-11-15,2023-11-14,Yes,7,Delivered,No Issues Reported,Apparel,51,478.48,24402.48,17635.4,36.4,Europe,Paris,Supplier D,Warehouse 1,172,6.45,43,Low,2,478.48
P5201,NOR-01357,2024-12-27,2025-01-01,2025-01-05,No,9,Returned,Wrong Item,Apparel,38,92.66,3521.08,2170.54,42.29,North America,Los Angeles,Supplier A,Warehouse 1,85,10.08,72,Low,6,92.66
P5351,ASI-01358,2023-06-24,2023-06-28,2023-07-03,No,9,Pending,No Issues Reported,Home Goods,69,436.74,30135.06,21907.06,21.98,Asia,Shanghai,Supplier A,Warehouse 4,71,11.74,35,Medium,11,436.74
P9341,NOR-01359,2023-05-29,2023-06-01,2023-06-01,Yes,3,Returned,Damaged,Apparel,63,212.75,13403.25,9173.78,47.35,North America,Los Angeles,Supplier F,Warehouse 5,496,2.58,53,High,2,212.75
P9114,ASI-01360,2024-10-24,2024-11-03,2024-11-02,Yes,9,In Transit,No Issues Reported,Apparel,3,289.8,869.4,621.64,11.8,Asia,Mumbai,Supplier F,Warehouse 1,255,4.23,97,Medium,13,289.8
P2833,ASI-01361,2024-12-29,2025-01-03,2025-01-03,Yes,5,Pending,No Issues Reported,Books,98,138.46,13569.08,9009.6,48.44,Asia,Seoul,Supplier E,Warehouse 8,488,8.92,62,Low,10,138.46
P2963,EUR-01362,2023-02-07,2023-02-12,2023-02-17,No,10,Delivered,No Issues Reported,Apparel,3,322.69,968.07,663.09,32.11,Europe,Paris,Supplier C,Warehouse 1,453,2.61,69,High,5,322.69
P6884,ASI-01363,2023-06-06,2023-06-12,2023-06-14,No,8,In Transit,No Issues Reported,Groceries,9,256.09,2304.81,1477.64,28.8,Asia,Seoul,Supplier B,Warehouse 7,312,3.84,49,Medium,14,256.09
P6719,EUR-01364,2024-07-07,2024-07-14,2024-07-19,No,12,Returned,Damaged,Apparel,92,9.17,843.64,508.29,46.53,Europe,London,Supplier A,Warehouse 3,148,6.88,73,Medium,5,9.17
P4811,EUR-01365,2023-07-12,2023-07-17,2023-07-21,No,9,In Transit,No Issues Reported,Apparel,6,462.3,2773.8,1701.9,43.9,Europe,Paris,Supplier D,Warehouse 8,93,7.92,65,Medium,6,462.3
P5458,EUR-01366,2024-11-30,2024-12-05,2024-12-03,Yes,3,Pending,No Issues Reported,Electronics,8,355.1,2840.8,1985.58,33.66,Europe,London,Supplier C,Warehouse 6,101,7.43,40,High,6,355.1
P5539,ASI-01367,2024-06-13,2024-06-19,2024-06-18,Yes,5,Delivered,No Issues Reported,Groceries,40,53.9,2156.0,1567.11,15.78,Asia,Singapore,Supplier E,Warehouse 8,328,11.5,23,Medium,14,53.9
P5891,ASI-01368,2023-07-27,2023-08-01,2023-08-05,No,9,Pending,No Issues Reported,Apparel,24,92.84,2228.16,1371.71,29.84,Asia,Singapore,Supplier A,Warehouse 5,456,3.01,57,Low,6,92.83999999999999
P2625,NOR-01369,2024-12-20,2024-12-26,2024-12-26,Yes,6,Returned,Damaged,Groceries,7,22.55,157.85,104.35,31.03,North America,Houston,Supplier D,Warehouse 1,402,5.51,26,High,14,22.55
P4873,ASI-01370,2024-11-06,2024-11-11,2024-11-15,No,9,Returned,Customer Changed Mind,Electronics,20,390.62,7812.4,4737.12,23.41,Asia,Shanghai,Supplier F,Warehouse 3,250,10.88,73,High,2,390.62
P1491,EUR-01371,2024-09-16,2024-09-20,2024-09-23,No,7,In Transit,No Issues Reported,Groceries,4,9.94,39.76,27.55,34.2,Europe,Rome,Supplier B,Warehouse 6,80,2.51,51,Low,14,9.94
P3625,ASI-01372,2023-05-14,2023-05-17,2023-05-15,Yes,1,Returned,Damaged,Electronics,25,377.55,9438.75,5728.58,28.06,Asia,Singapore,Supplier D,Warehouse 1,97,2.65,89,High,10,377.55
P5576,NOR-01373,2024-11-12,2024-11-22,2024-11-21,Yes,9,Returned,Wrong Item,Electronics,4,403.11,1612.44,1049.34,44.81,North America,Toronto,Supplier D,Warehouse 2,430,5.78,34,Low,14,403.11
P4695,EUR-01374,2023-03-05,2023-03-10,2023-03-09,Yes,4,Returned,Damaged,Home Goods,32,206.5,6608.0,5264.26,15.79,Europe,Paris,Supplier B,Warehouse 6,438,4.67,36,Medium,13,206.5
P1278,NOR-01375,2024-07-31,2024-08-05,2024-08-04,Yes,4,Returned,Damaged,Apparel,28,456.13,12771.64,8352.34,13.29,North America,Los Angeles,Supplier D,Warehouse 3,348,4.35,77,High,14,456.13
P3138,ASI-01376,2024-02-16,2024-02-25,2024-02-23,Yes,7,In Transit,No Issues Reported,Books,83,314.63,26114.29,17317.99,18.99,Asia,Shanghai,Supplier E,Warehouse 5,290,5.79,79,Low,3,314.63
P2741,EUR-01377,2023-10-03,2023-10-06,2023-10-06,Yes,3,Pending,No Issues Reported,Groceries,70,178.62,12503.4,8457.96,15.26,Europe,Paris,Supplier E,Warehouse 2,344,8.51,60,Medium,14,178.62
P9416,EUR-01378,2024-10-09,2024-10-14,2024-10-18,No,9,Returned,Customer Changed Mind,Groceries,53,131.37,6962.61,4951.81,41.65,Europe,Rome,Supplier D,Warehouse 7,395,5.92,47,Medium,6,131.37
